Estimated
12.89971047510097
12.92507353664433
12.847598065047439
12.81328777313945
12.868785122351614
12.8966613548553
12.815079305479724
12.825657505037965
12.850295349949741
12.822460213101929
12.844286188784123
12.885341345904648
12.873111019289464
12.954000223302186
12.944081844982776
12.808898169103875
12.901884922009794
12.855453662190316
12.879599432837997
12.905223407680541
