Estimated
10.793296282841427
11.390441639417684
10.812586702766392
10.276112442418206
11.225195410834322
10.814304964953172
10.676367060507607
11.297290483638632
10.590110107798232
10.585831489682091
11.275990642425317
10.596280348296187
10.53110624730543
11.211390420761942
10.670531083200496
10.437305318885363
11.227303312665457
10.789855324962945
10.553951809439168
11.205362307590203
10.587494043805815
10.611070505282004
11.218366665469302
10.545079893314107
10.720726836714233
11.405047612382463
10.702818911144023
10.315962146170389
11.200318723876741
10.752524708529602
10.52423632547524
11.2289112650421
10.61514562402463
10.657126278609672
11.360591518123856
10.634654427224792
10.494283311740748
11.291590338698699
10.69150412803878
10.470519571880855
11.18557182314221
10.52566598768887
10.668163923584217
11.38228933562595
10.665482891130651
10.431161262833633
11.188559547037853
10.586362387875393
10.359113027338891
11.18184374804056
10.682419465566594
10.56975362007233
11.232521212347088
10.560633221689484
10.70456966845153
11.270636672545171
10.448497249446687
10.78274963466377
11.460307896037307
10.800095000055904
