21773.558060112697	5538.543117349857
14878.043088331431	7189.896254901214
22525.665877631807	5125.959415733376
18415.569355219795	6152.945094127596
12061.029871982668	6855.740338076173
17576.676766117627	6861.149160377396
18274.875889353774	6460.914616390156
16506.185202368168	6055.829119025308
22096.618532698336	5498.514386439551
17516.66076682269	6864.289687647498
11474.753882818743	7247.178171383003
22111.855843074623	5553.901274419741
15299.775927562396	6890.613109571821
9450.61299944061	7214.573936508035
21285.793578201454	5818.682391283741
17798.58119386897	6876.683173136664
23888.264663105503	3833.6122383117254
13237.933822784289	5705.830777155969
10468.343533649288	6875.412342192557
19699.134972281783	6648.094425752556
13263.584585269551	7637.058940893893
17046.916388793677	7320.8069593712235
22031.746445354056	5442.689118497973
17771.430927242647	6693.954316824756
12734.83726979491	6567.552591308679
15994.611177110433	6723.79443056431
16796.29670130495	6755.487341795783
17846.784461108633	7151.1854139999
14783.349664389581	6290.492384798842
15480.121711015581	6598.40816290402
19387.872744811593	6365.992929937688
14412.024817534093	5941.265087544366
15379.442916104947	7006.957746179662
15945.292883828448	6856.78440961467
18657.642602569922	5775.559151859539
12624.42048427922	7538.813223532053
8481.844987787646	5262.224526620741
21744.513733667594	5542.356662420086
21853.539535115855	5324.335608409454
