x1,x2,x3,x4,x5,x6
0.1680657204275715,0.17503374491828982,0.17678239831809495,0.17876955611530487,0.1856078746656823,0.17228482721018884
0.18192062068071024,0.18942425465721324,0.1913029602088629,0.1934084743659468,0.20075215326726237,0.18638443088352533
0.1970589221101258,0.20508776443525117,0.20712861138428476,0.20940819995314203,0.21725349187638993,0.20184308391572056
0.21361280178781292,0.22216815033315215,0.22448431973364497,0.22688528100137234,0.23524517913465304,0.21873768818721748
0.23172871429032268,0.2408474102499912,0.24327083924063206,0.24599221400202276,0.2548741838780136,0.23717377855989105
0.2515688094214397,0.2612972617558576,0.26386082391443644,0.2668288469046969,0.2763024287056969,0.2573945063937443
0.27331243030625874,0.28363169389528226,0.2864361169485805,0.2896287561978528,0.29970811822635707,0.2794589166677728
0.29715767612747124,0.3080667687141467,0.31115116217492866,0.3146423353389214,0.32531110214124226,0.30367585983836914
0.32332300576539236,0.3348003618485437,0.3382381807833158,0.3418789319764681,0.35354232130746627,0.3301144543720207
0.3520488484478101,0.3641102530979684,0.3679325072382885,0.3717631246773603,0.3844459067103929,0.35924177666116197
0.383599174829841,0.39642345514365473,0.40052436181012685,0.40458133155434123,0.41828381661967523,0.3910190109921534
0.4182629663120505,0.4318476463471134,0.4362900147164448,0.4405806861033471,0.45534078035845793,0.42599397019266627
0.4563555014899203,0.47061722358343855,0.4754913517150572,0.4801042494006813,0.4959250348064232,0.4642204213406328
0.4982193560973532,0.5132816707549229,0.518560268768025,0.5235611907809073,0.5403686750419564,0.5064263914757591
0.544113997812271,0.5602188800240506,0.5656652490971992,0.5711873144591828,0.5890274780989319,0.5529035314663607
0.5945121146025549,0.6115925390132012,0.6173391098254435,0.622982212964637,0.6422800302678886,0.6037551201515071
0.6499146707130903,0.6678461492916887,0.6740021061240852,0.6801305916612082,0.7005259580667681,0.6592406651853234
0.7107896904541738,0.7298571495401407,0.7359573562844823,0.7426860415057623,0.7641830325195375,0.7201227794073829
0.7774720359750295,0.7975120945762695,0.8041263965774081,0.8108294355332016,0.8336828881739079,0.7874500801227915
0.8500628120808377,0.8717469438956391,0.8784926300203196,0.8851794838282203,0.9094650759367936,0.8602867298894705
0.9294734811410093,0.9524827210527674,0.9596371502211444,0.9665127965065916,0.9919691572003987,0.9416128105140864
1.0162080999314234,1.0406520495288039,1.0479191474287752,1.0552331020451073,1.0816245522084298,1.0290475945506035
1.1107619656362564,1.136734623168674,1.143971460176679,1.1517821782751145,1.1788378859112634,1.122856644271561
1.2136069432862162,1.241047473855688,1.248145086251517,1.256615763555753,1.283977638510732,1.2266256365626773
1.3251734412235978,1.353227414184229,1.3611934521936258,1.369934645256122,1.3973560146903876,1.339522537236305
1.4458288796105574,1.4744647976741034,1.483250789776245,1.492305511127772,1.5192081034417013,1.460816941230054
1.575167816595425,1.6047118372708014,1.6142705222182083,1.6231905573838719,1.649668614874195,1.590928169036287
1.7128865098074229,1.7446366756681035,1.7545793467462691,1.7640297948822439,1.7911482358254807,1.7304420295488623
1.8583986976447653,1.8933946755963948,1.9031737869829448,1.9144538493157666,1.9426339021810677,1.8770672956720615
2.0108610703698897,2.0508986959416347,2.060953805865088,2.073056907288155,2.1036433566762356,2.0341086746859705
2.1713762433408768,2.2163382697740426,2.2276963844881874,2.241411378065935,2.273149041639219,2.197743647376756
2.339301698813548,2.389451341960246,2.4023454455189848,2.417025634674041,2.4512682740612455,2.368681675748896
2.5137564021864582,2.5690909756455627,2.583943640170496,2.5999137231877065,2.64283412159875,2.547155981489996
2.6936092603393753,2.75381137747621,2.7704671641493146,2.7889873318323977,2.8413076675360576,2.7300219849369567
2.8753364050310415,2.941200421237543,2.960939691181575,2.981417710925575,3.0449438322062834,2.9152633857651913
3.056766085549936,3.132097177874528,3.154149229719791,3.175432645477453,3.2518554175336036,3.104235534111936
3.2383379863416715,3.3222121551223998,3.347334241568543,3.37114141831041,3.4598543952200327,3.2934726817824957
3.4180981733096414,3.5102831450901686,3.5390923560567664,3.565941177369818,3.6664885925738373,3.479075478591093
3.5939653231620072,3.6946525398012784,3.726699484759371,3.7557280150613277,3.869096172639286,3.6618813277059465
3.763781903086413,3.8735598776291402,3.907793900972213,3.93965689711984,4.0648764008979805,3.8375176383568945
3.92537126224219,4.043056905689662,4.0790200021677085,4.11235213295022,4.250973482234213,4.0055667139812074
4.07659731530768,4.201188400875222,4.239325881663515,4.275061382011801,4.424568683473487,4.161772135949191
4.215423200733172,4.346327572398956,4.385217005326187,4.420958798897811,4.582974776620325,4.304951460458899
4.339965420219259,4.474692697549524,4.515171551454552,4.552870190440598,4.723726271170321,4.432900591532931
4.448540513192641,4.5844064807277825,4.626926583685109,4.664447832793241,4.844659106195824,4.5404351157091805
4.539702216511121,4.676045128615645,4.720734757232183,4.758792414010948,4.943974486335713,4.629852576329213
4.612268163110863,4.748701102524053,4.792741088659334,4.833848957754887,5.020283268486228,4.700725066380246
4.665336298208851,4.800853894860953,4.844401984483934,4.883911120788149,5.072629488761985,4.749277265612853
4.698292146285314,4.830516810643457,4.873457081254092,4.913870485054686,5.100493900167008,4.776314144300925
4.710808690545979,4.838670536556461,4.881001025271976,4.923944209135205,5.10378036844181,4.78218835216211
4.702840844593561,4.824887590342446,4.866773488487853,4.910073481510999,5.083120378922711,4.767628793482999
4.674616309605853,4.789399633129911,4.830207529130545,4.873929175451234,5.04493037195963,4.732733257028574
4.624471357976027,4.733571017664502,4.773032048496583,4.814905387512618,4.990955491269096,4.676734920154398
4.550833838995356,4.65784819910129,4.696110243204817,4.736724414181307,4.9154647516970975,4.601244791736447
4.459649650012769,4.563399045836196,4.600927091399223,4.6388649488243825,4.81879213635704,4.506941664794202
4.352307564528206,4.450122182629117,4.487707505058902,4.524069618026162,4.702445279792791,4.395252671649248
4.2261156190884455,4.321185624992806,4.358467483350892,4.39299340153482,4.568186382118271,4.269012994963917
4.085091306392394,4.180650320394879,4.215731225251285,4.249959949643329,4.417993896602432,4.1284316361829685
3.9332239504894924,4.0271574247245105,4.060633997511564,4.094118376604224,4.254018131370559,3.977574256465316
3.7724086459928445,3.8630916968266766,3.8953604979138987,3.9280295673882764,4.078531528363841,3.8164846671038495
3.604559165923933,3.6928031267565116,3.722361962699968,3.7533085259792527,3.893875132218438,3.6498407949038105
3.4315722546763525,3.5156770900605814,3.5433008746367443,3.572363740957069,3.7024033656362523,3.4733734379776475
3.2552930684958823,3.333992224565004,3.359938926913783,3.386228198459024,3.5064295849436626,3.295119919203324
3.077482935926933,3.150191982367269,3.1739714029686246,3.1992469874178706,3.308174958496925,3.1155086512750025
2.8997905933835573,2.9670803428599086,2.9883796268819145,3.011288705386583,3.1097230025854214,2.9347516028555836
