x1,x2,x3,x4,x5,x6
0.20260171618874667,0.2115092733790262,0.21413200768952897,0.21697685809233702,0.22867289031109173,0.20744527121321485
0.22095067747801517,0.23058230967896196,0.2333764640400604,0.23652831083511416,0.2489873963159793,0.22632012664827852
0.24115496642606898,0.2515810681554725,0.25460160983917535,0.2579681916967905,0.27128371531162254,0.24701188733887824
0.2634144604740771,0.27463988247544885,0.2779616315424689,0.2814558730506921,0.29576319081434327,0.2698519384191842
0.2879498261283423,0.3000063200137975,0.3036452335051819,0.3075452851711458,0.32264601922752584,0.2950239270752829
0.3150041199508353,0.32806098056843996,0.33194122119181046,0.33611090987787273,0.3521722846349483,0.3224992153934335
0.3448443233102039,0.3588963678393847,0.3632127825505696,0.36766124865632216,0.3846028194985719,0.3532432445877202
0.37776273866102295,0.39274381660457974,0.397552882949595,0.40227812945900265,0.4202198080321688,0.38681734814596985
0.4140781540982843,0.43012811483134217,0.4353438126827526,0.4403390199399283,0.45932703039333783,0.4239669720377237
0.4541366584308766,0.4710739070918035,0.47695062669234894,0.48221454304351524,0.5022496256158331,0.46464551429910694
0.49831196123550314,0.5166870083014569,0.5227660668844398,0.5282575727849033,0.5493332302281916,0.5096471579708621
0.5470050419315222,0.5665507582367633,0.5729274999597989,0.5790355227183044,0.6009772869100409,0.5592149063614953
0.6006429201219617,0.6213768208108896,0.6281683403210314,0.6346392367120275,0.6577674604943401,0.6136377566504121
0.6596763083817425,0.6817045382744107,0.6887681102215644,0.6956302425783604,0.7199395618609257,0.6735948995215228
0.72457588151316,0.7478693658285276,0.7554830583811689,0.7624813333880519,0.7879112712393596,0.7398491313419774
0.7958268774669865,0.8205469243361421,0.8285295196158395,0.8356474664937883,0.8621020896860251,0.8117604511873826
0.8739217404471663,0.899657828080151,0.9081956260543619,0.9155972103347416,0.9429242226350609,0.8901039615709366
0.9593505332590008,0.9860816812128838,0.9948699319027061,1.002740900195311,1.0314744453544091,0.9749958046023017
1.052588891685726,1.0805387819751566,1.088905201802759,1.0977128056959673,1.128665938950918,1.0685338237346587
1.1528071858234228,1.182386347925986,1.191231102635298,1.2002792546184144,1.233804845739771,1.1696517029172768
1.2602218353921275,1.2931417335387398,1.3014206149749095,1.3110787260942676,1.3471488189522993,1.278628543628736
1.3761361589385315,1.4119544701570723,1.420774580304711,1.4304848788340019,1.468868128720382,1.3964551207199876
1.5007564956808064,1.5393203786988936,1.5485834777893779,1.559236969741885,1.5990252928876147,1.5240883396434175
1.6341827786259535,1.6756184954391087,1.6851480269400874,1.6967822620846662,1.7375549268469312,1.6594640041433761
1.7763869402899666,1.820032187216501,1.8306754857292034,1.8424258386256438,1.8842449805269428,1.8039324706190951
1.9271920805475806,1.9728362342923464,1.9840651421978746,1.996237220154032,2.0387206507031976,1.9548167104933225
2.0862536204324287,2.132673768063602,2.1453479735329912,2.157783284751999,2.2004322504181557,2.114860512583293
2.2473900117098142,2.301300508737882,2.3149233884118274,2.327760595001194,2.368648152629942,2.281051460851431
2.4127122401153223,2.4748000728705373,2.4893728635569055,2.5045175210490216,2.5482289122600146,2.450958800826699
2.583299587340876,2.6522228705970963,2.669866919213783,2.686376859359526,2.734409297012622,2.6286737326086778
2.758151424323458,2.8350384677757114,2.8538822820419236,2.872537859337627,2.924787801174512,2.809461024573487
2.936103650742442,3.0192004397399748,3.0406480179342408,3.062310299582749,3.1203684079642615,2.9923519803292886
