x1,x2,x3,x4,x5,x6
1.3110758984261381,1.3387345744752948,1.34674169062749,1.355207794050525,1.3829343034502801,1.3244834212937358
1.4293085941941301,1.4577150964848848,1.4663205042945373,1.4750444535397267,1.5030465439201093,1.4429879636105747
1.5567255461924072,1.5860067674617175,1.5953034492531613,1.6031103951456576,1.6317475490482511,1.5702350765583142
1.6935317678174306,1.7232457153535594,1.7334633840870644,1.7413095018243299,1.7700316435946208,1.7063644203091595
1.8387232396659765,1.8693484533853428,1.8793138844025195,1.8890854531525858,1.9183730931871117,1.8510817603865717
1.9915636524320899,2.0242506539343386,2.034697327140584,2.0450379030103627,2.077205254284687,2.006065300514807
2.1515252557451134,2.187763273360412,2.199096105718053,2.2105449478301624,2.246061061678974,2.1667215041076235
2.3179728055282434,2.3586242119364584,2.37153358385018,2.383324572988733,2.4235549894155994,2.335360783053504
2.491401734007335,2.5369760557860883,2.5505007606052654,2.5633626629135184,2.608357498508391,2.5121627257823533
2.6708327856195684,2.7217142011541187,2.7360069348948177,2.7507417890870784,2.8036840956784497,2.695750130931285
2.850442394899049,2.9101989901832446,2.925791598578968,2.9432366069402116,3.0058470536321757,2.8821592696579312
3.0320871441584014,3.1009342648002924,3.118539264986623,3.1387991312333043,3.212041171381456,3.071596644772901
3.2144872364294486,3.29314881514986,3.312726916581997,3.3354938146209445,3.420199718310589,3.261705102758673
3.3957226087971533,3.4841414669713537,3.506180246625302,3.5314053669023453,3.627963262798837,3.450736511086801
3.5737186278501483,3.672617967392945,3.695976420310785,3.723933300309043,3.8327240220368237,3.6366331047455724
3.7462949008095476,3.854004683152101,3.8805534556222674,3.9095815111884544,4.031688567653541,3.8175714096541413
3.9112225381967307,4.027795305199676,4.05572139905868,4.0881982634079215,4.221956934684097,3.988606394294833
4.066286800919608,4.191010623805218,4.222679422625424,4.253772509139672,4.40061437064153,4.149309927996734
4.2093513936197535,4.341893356195024,4.373977197900318,4.406904862642928,4.564830327342217,4.294264823855968
4.338420383519269,4.476457146370745,4.510513928496404,4.545393314174719,4.711958105518533,4.425331315907253
4.4516939043759525,4.5928955771734135,4.629454585699242,4.665393729544126,4.83984669950909,4.540994696386064
4.547614449826052,4.693029671774124,4.729624799178554,4.765753227292008,4.947153141780654,4.6381040458689515
4.624901588775723,4.77036694974629,4.80906549014842,4.846250210833787,5.031744825637053,4.715548639463585
4.6825741934088,4.8269310912814785,4.866629193307384,4.906172916851787,5.092527890884439,4.77189643842258
4.716998517207422,4.8615687030608195,4.901688803282578,4.940825785953937,5.128848625464887,4.806923370188239
4.729554924325631,4.875969735679297,4.914793462621946,4.9527781277965985,5.140482577479825,4.818500128550644
4.721184285466253,4.865086582237073,4.905208543894757,4.9424380273259185,5.1276091343324,4.80794547049415
4.692192693739525,4.836000567030739,4.87304350098097,4.91133133073145,5.090776411983606,4.775404899485705
4.6431653452829655,4.783087756521292,4.820144660583164,4.857458217318533,5.030861198052831,4.724219371323491
4.5749439996444625,4.709463255367372,4.747467498456098,4.7836750437783735,4.949027870656163,4.653448279405368
4.488602803185402,4.617091874505284,4.65584490686947,4.690580443293596,4.846688930801492,4.564176174327291
4.385230041058229,4.50726649820551,4.54613896804017,4.579989565339562,4.727379854023981,4.456304069692972
4.262018349030602,4.380450102534237,4.419222069387159,4.451124456475501,4.594689308673794,4.33245500497067
4.125762341078562,4.24051275155502,4.27721483049852,4.307591789543195,4.446167322743209,4.196264553697257
3.9770835436359424,4.0882265559516355,4.123263304771433,4.154003524568083,4.283825639487717,4.04602832585848
3.818501541645529,3.926120932470962,3.9591556088893034,3.9894731960895804,4.109788317876023,3.8833404073066333
3.6522371898131416,3.755218790726798,3.785988628824805,3.8147952642298035,3.9262540009604106,3.7137969428621953
3.480213062202135,3.576288465707792,3.6059567020066368,3.6327683642407678,3.735454807292438,3.538432526618472
3.304306129046828,3.3941113155305076,3.421143552079747,3.4467789254617744,3.539612732504683,3.3590221033902763
3.1263152699185897,3.2093622613308224,3.233994865526549,3.2576623273021355,3.340895159348791,3.176936387242653
2.9479322676755615,3.0236857550649625,3.0461458453398325,3.0682449848127225,3.141371556542598,2.9933156120862145
2.77071718186962,2.8389493546327564,2.859562447504149,2.8794666143868684,2.9443506054032818,2.8112226947794983
2.5960787878858924,2.6563494890719883,2.6752091713205304,2.692861411578631,2.7514452137839203,2.6302203139975604
2.425260503179104,2.477367980764484,2.495241909870499,2.510363685794271,2.564258841451987,2.453788575923824
2.2593319347825394,2.3040671715293186,2.3200025155577872,2.3333304787901246,2.3835144202232357,2.284304450797391
2.099185900010693,2.136192732856609,2.1502163238664176,2.1634491300119705,2.2092048589475066,2.117922166725526
1.9423288298624195,1.976523311115969,1.9882531170091005,2.0002857921590333,2.042180043041947,1.9581741968236623
1.790887685297744,1.8234559858035353,1.833789114647637,1.844735050357635,1.8830855619753604,1.8076494435489379
1.6476673200472722,1.6782304506252572,1.6878333791450548,1.6975178469653223,1.7323754879057112,1.6636323593948783
1.5128676190986354,1.541059711721733,1.5499766472325347,1.559178411236165,1.5903289994045302,1.528472150665535
1.3865491948702127,1.4122186676079316,1.4209035002483754,1.4289300195192483,1.4570696094709563,1.4010352585332972
1.2686532152527723,1.2920593552159838,1.3001903948263567,1.3075089705167917,1.3325858258618641,1.2810050083187567
1.1582119441387746,1.1803349565853367,1.1874256775764662,1.1946033175374258,1.2168813064017767,1.1697471058169344
1.0550535454387713,1.0763118875821431,1.083357564594952,1.089897162725452,1.1103749624563475,1.0666052850422811
0.9598729648534642,0.9797951288944753,0.9869387270332288,0.9929828344868978,1.0124218973180248,0.9707918316294787
0.8722989198613831,0.8912129278716127,0.8978969750636991,0.9039449313105795,0.9220006114208599,0.8830863282325634
0.7916086953454851,0.8098281343853504,0.8162416160758019,0.8218656628528827,0.8387581842866259,0.8017779988882875
0.7169476225578679,0.735297671291315,0.7412508653354744,0.7466027387664702,0.7623115320786324,0.7276979834013511
0.6488500910255528,0.6670366847555919,0.6726452075035144,0.6777417029246144,0.6922593811962227,0.6591797076806252
0.586850612348822,0.6046494369621063,0.6099262729005606,0.6149273742665663,0.6286026742887368,0.5969414315542045
0.5304924280825756,0.5479647362189581,0.5526970987616333,0.5573037103194842,0.5706769903515359,0.5405920177041059
0.4793333880730928,0.4959508618203827,0.5006781051291602,0.5049113771083467,0.5178093799950698,0.4891926996296101
0.4329502230683737,0.4487581860790385,0.45337843003152734,0.4572936261656118,0.46962455209140846,0.442274457486022
0.3909414726475158,0.4059997947725514,0.41037834140167595,0.4141205517318385,0.4257610331082333,0.39984476595383306
0.3529293110881641,0.3670965639990037,0.37128792480420003,0.3748586490513875,0.385873849918,0.36129104085485264
0.3185604891180092,0.33184254244253497,0.3358558946275766,0.3391888339335017,0.34963633124393384,0.32634844700866683
0.2875065820703649,0.2999411108855754,0.30381841455353487,0.30700266740432225,0.3167411842586929,0.29487122198624977
0.25946370723312356,0.2711644056089117,0.27467682251831205,0.27776659590392544,0.2869009870143847,0.2663706886322103
0.23415184674614903,0.2450996913349391,0.2483386099037326,0.2512775116388925,0.2598482201466213,0.24061699738063372
0.2113138882168286,0.22151177703874853,0.22462727157760265,0.22735765118261958,0.23533494396246069,0.21736127532756142
0.19071447376516892,0.2002516142340634,0.20317599442596124,0.20568672212547617,0.2131322104675296,0.19636786601390255
0.1721387296271679,0.18105041832363727,0.18376372304439104,0.1860830675756983,0.19302928465022204,0.17742626163012734
0.15539093267159226,0.16372103355328316,0.16617316123439568,0.16835275470694067,0.17486179098192953,0.16032669087617343
0.14029315702315578,0.14804456876103367,0.1502815166747625,0.1523272322621682,0.15855084740415723,0.1448766971007858
0.12668393316783128,0.1338703750378581,0.1359559241547088,0.13784148187936757,0.1437995585355407,0.13092387978229814
0.11441694314945522,0.12109485385702912,0.12303333992319249,0.12474379667770337,0.13043800813662024,0.1183047956487657
0.10335976845677021,0.1095272973831952,0.1113417874828228,0.1129286850708294,0.118336283917133,0.10692609375137577
0.09337158111070244,0.09910682223567616,0.10079039726817662,0.1022826286522508,0.10737607981650925,0.09670214386505788
