x1,x2,x3,x4,x5,x6
0.17090439453996314,0.17708140439886078,0.17886364593864046,0.18071367834186167,0.18728367231383652,0.17409002474695492
0.1851625452303397,0.19190114211027703,0.19378232365525594,0.19585061344410978,0.20296329626965826,0.18868324773114095
0.20076816080159243,0.2080401922068233,0.21009513690643364,0.21232489184140743,0.22008683718423444,0.20472956300867376
0.21786277700462225,0.225773342448817,0.22797129110289877,0.2302793667889112,0.2387982421360159,0.22227982024518048
0.2366033966985206,0.24505949836109783,0.24755427738115554,0.25006447887943273,0.2592560725267159,0.24142720705666773
0.25713251755650335,0.26623913829363755,0.26901333890390045,0.27170574991583474,0.28163478834681904,0.2625581315602071
0.27956760367992745,0.2894902683321614,0.2924423070676049,0.29531309890353946,0.30612606707948703,0.2857235889827141
0.3041956715206867,0.3149619960520192,0.31820952469344865,0.3211422743637309,0.3329401313458238,0.3108847735704941
0.33124715219670225,0.34289413443987604,0.34632633067132723,0.34964616627535494,0.3623070497187998,0.3385705405854794
0.36097590420376335,0.37362244159620267,0.3772426718504389,0.38084418262493386,0.39447796321095174,0.3688978147815327
0.3936609210219223,0.40735524043121984,0.4112361562466257,0.4150268995458234,0.42972617546034353,0.4021977898274232
0.429607934257741,0.4443540787267827,0.44854271521023786,0.45270241370943876,0.46834802732086916,0.43896553197759564
0.4691508236979399,0.4849860433609203,0.4896106055972391,0.4939235002755896,0.5106634562052004,0.47903898575851656
0.5126527198755307,0.5296211892405845,0.5346315483847177,0.5391443673092382,0.5570161170735781,0.5228204002473325
0.5605066541898555,0.5787893275883188,0.5840559444108526,0.5889595911382081,0.6077729155859637,0.5714386330622484
0.6131355761486645,0.6325037899336704,0.6379538906444202,0.6434111968783827,0.6633227751724227,0.6246870701822987
0.6709915171820109,0.6914065272380332,0.6973596339209813,0.7031094961798885,0.7240744296732899,0.6828524512073347
0.7345536366038681,0.7560971255853337,0.7623277986266708,0.7684887523910019,0.7904530035051974,0.7469980912275304
0.8043248394704003,0.8267509532899058,0.8332850996790628,0.8397932923544208,0.8628951146882581,0.8177755088265681
0.8808266113788087,0.9043954682100621,0.91108167578184,0.9179913574518526,0.9418422163320039,0.8948971504306257
0.964591676428343,0.9888771681256014,0.9958424128137819,1.00336341422907,1.0277318844682028,0.9784084444243145
1.0561467226303607,1.0810356971224286,1.0884045860371583,1.0962535530610915,1.1209867710271504,1.0700530841147349
1.1550448781217757,1.1807949881087347,1.1887929269667912,1.1971798747323068,1.2220009782480317,1.1689330854133297
1.262495876759867,1.2893454900560097,1.2972191754250324,1.3063495088494554,1.3311236838827405,1.27618026226431
1.3789071862427222,1.4063790916320218,1.4147639867235742,1.4244247807591797,1.4492459229259238,1.3931131300257038
1.5046133859449702,1.5328171827690658,1.5418836302776873,1.5514296812933197,1.5770154489770705,1.519106762958884
1.6398500509100482,1.6682731332691807,1.677977709783869,1.687270731872162,1.7144337594228167,1.652657483873538
1.7832395761650386,1.8126645213447632,1.8235859741827063,1.8329787903586183,1.8641857030157438,1.796065089982567
1.9344362352474647,1.9662765921251608,1.9780749315539297,1.9876285889565195,2.023681000608724,1.949055931863494
2.0930652959501175,2.1284201078850398,2.141153403954041,2.1512480067583084,2.1923104450914392,2.108475871864129
2.2590887005241114,2.2989767162069255,2.312187851682104,2.3239477604716807,2.369448004098696,2.2766118343627912
2.432452020241034,2.4768788552256873,2.4906590636630104,2.5041049069175076,2.5541869232878422,2.45335158213839
2.6121978284830143,2.6607861600146703,2.6750021094440517,2.690316278163872,2.7453186462009955,2.63437004258139
2.7956200333967542,2.8490066681078297,2.865172153768652,2.8830946196887717,2.9484068221775277,2.821385277781241
2.977998027371578,3.041174528191746,3.0582366574642643,3.0785193548472107,3.1560259675561566,3.0128920704643587
3.161488529604541,3.2342653436808586,3.253383389022636,3.2748388463814777,3.3660590608120833,3.203526345283893
3.344179792576095,3.4272243999983303,3.448837187642609,3.470370205894009,3.57614817542055,3.3928790462286784
3.5239996917685055,3.6154146247993966,3.639601844863278,3.66412002832342,3.7836772220711694,3.5786949734994185
3.698764292258733,3.798046206378799,3.82597894540344,3.853151571045747,3.9858341895442484,3.7618278477485685
3.8662351805437214,3.9734897187012503,4.003982227416149,4.034193745470523,4.179690324956805,3.9372382490050484
4.024182532389358,4.138809759127588,4.1719768053864765,4.203726338895676,4.362292582376761,4.1016362224078495
