x1,x2,x3,x4,x5,x6
0.16711631574912728,0.1741991766635481,0.17561459561451095,0.17768338326185326,0.1849526664739705,0.17105454638493775
0.1810710243244306,0.1884383092947837,0.19005600295689756,0.1922296232805487,0.20007747648648605,0.18498378519445394
0.19619162474911223,0.20397734303238285,0.20579390460984343,0.20808321092052806,0.2165617927503244,0.20017942241590508
0.2124905152327554,0.2209574976588031,0.222904980051984,0.22540062043008413,0.23453908916376137,0.21685868908009617
0.23031884178252754,0.23950516044261444,0.24168497744633738,0.2443725010156772,0.25426031202514104,0.2351981612460548
0.24983628673983974,0.25977056186186975,0.2622617308293859,0.2650281948394187,0.27578091725267156,0.2552337804609568
0.27121983652938514,0.28203742304484225,0.2846444551215771,0.2877458021534177,0.2992676186578324,0.27707394800814344
0.294665442069679,0.3063881638331269,0.3091880552081048,0.3125683585596579,0.32491001427069693,0.3012500152642886
0.3203897457807745,0.3330417738844822,0.33606088403162526,0.33977575315407216,0.3529153742596095,0.3274138360424408
0.3486318454440396,0.36226501434488734,0.3655782754865279,0.36952325707791417,0.38350978418696524,0.35613008496591175
0.3796550524611558,0.3943124741355234,0.39791405235152777,0.4020272136728501,0.41693918930675844,0.3877187601974179
0.4137485860732338,0.4295132083349664,0.43333948129711874,0.43769437501181463,0.45347027469868906,0.4225987538393086
0.4512291252897759,0.46800702649737724,0.47221289895071306,0.47694464773136613,0.49339109878677995,0.46088509230914654
0.4924421161146887,0.5102468129434781,0.5148568326193925,0.5197713629219833,0.5371289071600612,0.502811969087958
0.5377627027050121,0.5567327290095784,0.5616446498697326,0.5667256620915235,0.585115535264213,0.5490691608520559
0.587596117114656,0.6077175938315315,0.6128038227685436,0.6183191245292431,0.63759841380019,0.5990333152276587
0.642377323366134,0.6634892718240794,0.6689760664285787,0.6748937628137872,0.694967520585816,0.6544988204604517
0.7025696684264556,0.7245706192875903,0.7304969012978617,0.7365036892944872,0.7576309119643804,0.7149147225774
0.7686622467523518,0.7913942574848905,0.7977259638972242,0.8040458014025864,0.826010701327248,0.7812466901842473
0.8411656391265768,0.8648065429633937,0.8714326339740095,0.8782590815636717,0.900537442647914,0.8538729951643939
0.920605644853104,0.9449914458992152,0.9516114130085138,0.9589594890676998,0.9816426346409174,0.9334164359923226
1.0075145953809415,1.0322740482513892,1.0390066383973462,1.0466400127375066,1.0700423527085547,1.019978061447384
1.1024198258760696,1.1275064472522547,1.1342744058516772,1.1421728117100505,1.1664755772366382,1.1139961616023841
1.204217937401687,1.2302055335253874,1.2374197837007528,1.2459929913770706,1.270818629488868,1.2161583087402128
1.3137853153606733,1.3414887133900733,1.3490990384791481,1.3582109115212504,1.3840736137095433,1.3270686771148101
1.4321539134979864,1.4617412288086067,1.469489437812427,1.4795276134025919,1.5064663226583734,1.446420508288686
1.5593631186113872,1.5906226012388551,1.5991303978160682,1.609448671955463,1.6377930086683197,1.5747584685287948
1.6946169970096558,1.7285411392982208,1.738188567382036,1.7480665515729745,1.7781325911114845,1.7118822283928363
