Estimated
12.396939456594854
12.380641625204598
12.360433937485077
12.379191909420518
12.391134706752624
12.361165516273257
12.43494348995915
12.422901221689523
12.357465427764506
12.382491402468332
12.367392686740137
12.366142543481887
12.429365193944019
12.607279105855815
12.491450182711597
12.41582791786909
12.373167949280905
12.361850633948348
12.413290062815806
12.605806695850747
