Estimated
12.886115903946257
12.87705096691765
12.877780718797549
12.87686483893235
12.89825228429348
12.883506699848317
12.87642286652235
12.87586949780227
12.905789303267424
12.876852830693366
12.879735095074857
12.884903448198488
12.880123625419053
12.87943553133427
12.88379341812165
12.870802025580385
12.910213276107804
12.881558229555848
12.877699829930878
12.893536678384342
