Estimated
12.412040455621916
12.38284054018864
12.379910486913875
12.308878517623029
12.331030164090617
12.398489704636678
12.30855238608293
12.304961853090614
12.374907692783864
12.516321162607992
12.295990248080665
12.30846922142482
12.296970445274464
12.306723059508563
12.304685916499723
12.303931155292943
12.538937187496918
12.303299683348051
12.316312832811942
12.349158017366268
