Estimated
10.389446373113277
11.235179039283958
10.664083160531415

10.566590376013927
11.258672499601898
10.751644197472777

10.4898050917601
11.224287897061288
10.760331308740087

10.75963096845332
11.394236197531336
10.686353526870766

10.419356762438056
11.26415061127404
10.752297549177015

10.765435012039186
11.282425426625757
10.592856893630088

10.513490583013787
11.233293528768103
10.73504379014917

10.679634068275957
11.305713168890254
10.588263428208354

10.680189969149193
11.332375173891693
10.674021932087754

10.744301206940397
11.374359479188485
10.653200378780236

10.588809978036352
11.238754220663395
10.730057062582093

10.661631853124097
11.307491423687189
10.599900799853877

10.667073436225326
11.322770600243544
10.662965761547373

10.456341934195038
11.283048621166714
10.729509980747297

10.572131266318673
11.336431960063258
10.66433768433809

10.607268210524296
11.343127411843964
10.746737767360509

10.614491940626996
11.233831483401707
10.578547089270938

10.683467701372507
11.256795897411367
10.60206853256562

10.491894596190694
11.257335467325154
10.745287510660319

10.761742241285123
11.377129881608077
10.641871988645072
