Estimated
12.6193450296571
12.698854987211144
12.596769047114464
12.494500076548915
12.500984711801781
12.577061541100456
12.558450872043576
12.61665453920942
12.586847471766482
12.554821861943374
12.71345628575092
12.591154113818751
12.606503258369102
12.562946507047128
12.62457255081876
12.58360825165046
12.638650557701808
12.555939011971585
12.564825926403913
12.514918034310512
